Quận/Huyện,Tên đường/Làng xã,Đoạn: Từ - Đến,VT1,VT2,VT3,VT4,VT5,Loại,Trang
Huyện Hóc Môn,QUỐC LỘ 22 (QUỐC LỘ 1),NGÃ 4 TRUNG CHÁNH - NGÃ 4 HỒNG CHÂU,2.750.000,1.375.000,1.100.000,880.000,-,Đất ở,113
Huyện Hóc Môn,QUỐC LỘ 22 (QUỐC LỘ 1),NGÃ 4 HỒNG CHÂU - CẦU AN HẠ (GIÁP HUYỆN CỦ CHI),1.820.000,910.000,728.000,582.000,-,Đất ở,113
Huyện Hóc Môn,HUỲNH THỊ MÀI,DƯƠNG CÔNG KHI - DƯƠNG CÔNG KHI,650.000,325.000,260.000,208.000,-,Đất ở,113
Huyện Hóc Môn,TÂN HIỆP 14-32 (TÂN HIỆP),ĐƯỜNG TÂN HIỆP 14 ĐƯỜNG TÂN HIỆP 4 - ĐƯỜNG TÂN HIỆP 32 ĐƯỜNG TÂN HIỆP 4 NỐI DÀI,520.000,260.000,208.000,166.000,-,Đất ở,113
Huyện Hóc Môn,TÂN HIỆP 6,DƯƠNG CÔNG KHI - HƯƠNG LỘ 60,520.000,260.000,208.000,166.000,-,Đất ở,113
Huyện Hóc Môn,TÂN HIỆP 8 (TÂN HIỆP),Đ RỖNG BANG (CHÙA CÔ XI) - HƯƠNG LỘ 65,520.000,260.000,208.000,166.000,-,Đất ở,113
Huyện Hóc Môn,THỚI TAM THÔN 13 (Thới Tam Thôn ),TRỊNH THỊ MIẾNG - PHẠM THỊ GIÂY,780.000,390.000,312.000,250.000,-,Đất ở,113
Huyện Hóc Môn,LÊ THỊ LƠ,NGÃ 3 CÂY DONG - ĐƯỜNG TÂN HIỆP 6,650.000,325.000,260.000,208.000,-,Đất ở,113
Huyện Hóc Môn,TÔ KÝ,NGUYỄN ẢNH THỦ - NGÃ 3 CHÙA (TỈNH LỘ 15),3.300.000,1.650.000,1.320.000,1.056.000,-,Đất ở,113
Huyện Hóc Môn,TRẦN BÌNH TRỌNG,TRỌN ĐƯỜNG -,6.230.000,3.115.000,2.492.000,1.994.000,-,Đất ở,113
Huyện Hóc Môn,TRẦN KHẮC CHÂN,TRỌN ĐƯỜNG -,3.880.000,1.940.000,1.552.000,1.242.000,-,Đất ở,113
Huyện Hóc Môn,TRẦN VĂN MƯỜI,NGÃ 4 GIẾNG NƯỚC (QUỐC LỘ 22) - PHAN VĂN HỚN,1.560.000,780.000,624.000,499.000,-,Đất ở,113
Huyện Hóc Môn,TRỊNH THỊ MIẾNG (ĐƯỜNG TRUNG CHÁNH-TÂN HIỆP),BÙI VĂN NGỮ (NGÃ 3 BẦU) - NGUYỄN THỊ NGÂU,910.000,455.000,364.000,291.000,-,Đất ở,113
Huyện Hóc Môn,TRUNG ĐÔNG 11 (THỚI TAM THÔN),TRỊNH THỊ MIẾNG - KÊNH T2,420.000,210.000,168.000,134.000,-,Đất ở,113
Huyện Hóc Môn,TRUNG ĐÔNG 12 (THỚI TAM THÔN),TRỊNH THỊ MIẾNG - KÊNH T1,420.000,210.000,168.000,134.000,-,Đất ở,113
Huyện Hóc Môn,TRUNG ĐÔNG 7 (THỚI TAM THÔN),NGUYỄN THỊ NGÂU - CẦU ĐỘI 4,390.000,195.000,156.000,125.000,-,Đất ở,113
Huyện Hóc Môn,TRUNG ĐÔNG 8 (THỚI TAM THÔN),NGUYỄN THỊ NGÂU - RẠCH HÓC MÔN,390.000,195.000,156.000,125.000,-,Đất ở,113
Huyện Hóc Môn,TRUNG MỸ,NGUYỄN ẢNH THỦ - LÊ THỊ HÀ,830.000,415.000,332.000,266.000,-,Đất ở,113
Huyện Hóc Môn,TRUNG MỸ,LÊ THỊ HÀ - QUỐC LỘ 22,610.000,305.000,244.000,195.000,-,Đất ở,113
Huyện Hóc Môn,TRƯNG NỮ VƯƠNG,QUANG TRUNG - TRẦN KHẮC CHÂN,6.750.000,3.375.000,2.700.000,2.160.000,-,Đất ở,113
Huyện Hóc Môn,TRƯNG NỮ VƯƠNG,TRẦN KHẮC CHÂN - LÒ SÁT SINH,3.890.000,1.945.000,1.556.000,1.245.000,-,Đất ở,113
Huyện Hóc Môn,TUYẾN 9 XÃ THỚI TAM THÔN,ĐẶNG THÚC VỊNH - NGUYỄN THỊ NGÂU,910.000,455.000,364.000,291.000,-,Đất ở,113
Huyện Hóc Môn,NGUYỄN THỊ THẢNH,ĐẶNG THÚC VỊNH - KÊNH TRẦN QUANG CƠ,488.000,244.000,195.000,156.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÀ ĐIỂM 12,QUỐC LỘ 1 - THÁI THỊ GIỮ,624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÀ ĐIỂM 2,NGUYỄN THỊ SÓC - ĐƯỜNG LIÊN XÃ BÀ ĐIỂM-XUÂN THỚI THƯỢNG,664.000,332.000,266.000,212.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÀ ĐIỂM 3 (BÀ ĐIỂM),NGUYỄN THỊ SÓC - NGÃ 3 ĐƯỜNG LIÊN XÃ XUÂN THỚI THƯỢNG,832.000,416.000,333.000,266.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÀ ĐIỂM 5,NGUYỄN ẢNH THỦ - PHAN VĂN HỚN,832.000,416.000,333.000,266.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÀ ĐIỂM 6,NGUYỄN ẢNH THỦ - QUỐC LỘ 22,1.000.000,500.000,400.000,320.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN THỊ HUÊ,NGUYỄN ẢNH THỦ - QUỐC LỘ 22,1.248.000,624.000,499.000,399.000,-,Đất TM-DV,113
Huyện Hóc Môn,THÁI THỊ GIỮ,PHAN VĂN HỚN - QUỐC LỘ 22,1.456.000,728.000,582.000,466.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÀ TRIỆU,QUANG TRUNG - NGÃ 4 GIẾNG NƯỚC (QUỐC LỘ 22),2.496.000,1.248.000,998.000,799.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÙI CÔNG TRỪNG,CẦU VÕNG - NGÃ 3 ĐỒN,832.000,416.000,333.000,266.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÙI VĂN NGỮ,NGÃ 3 BẦU - NGUYỄN ẢNH THỦ,1.488.000,744.000,595.000,476.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐẶNG CÔNG BỈNH,TRỌN ĐƯỜNG -,480.000,240.000,192.000,154.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐẶNG THÚC VỊNH,NGÃ 3 CHÙA - NGÃ 4 THỚI TỨ,936.000,468.000,374.000,300.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐẶNG THÚC VỊNH,NGÃ 4 THỚI TỨ - CẦU RẠCH TRA (GIÁP HUYỆN CỦ CHI),832.000,416.000,333.000,266.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐỖ VĂN DẬY,LÒ SÁT SINH CŨ - CẦU XÁNG,832.000,416.000,333.000,266.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐỖ VĂN DẬY,CẦU XÁNG - NGÃ 3 LÁNG CHÀ (GIÁP HUYỆN CỦ CHI),624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐỒNG TÂM,NGUYỄN ẢNH THỦ - QUỐC LỘ 22,752.000,376.000,301.000,241.000,-,Đất TM-DV,113
Huyện Hóc Môn,DƯƠNG CÔNG KHI (ĐƯỜNG LIÊN XÃ TÂN HIỆP - TÂN THỚI NHÌ-XUÂN THỚI THƯỢNG-VĨNH LỘC),NGÃ 3 ÔNG TRÁC - NGÃ 4 HỒNG CHÂU - QUỐC LỘ 22,832.000,416.000,333.000,266.000,-,Đất TM-DV,113
Huyện Hóc Môn,DƯƠNG CÔNG KHI (ĐƯỜNG LIÊN XÃ TÂN HIỆP - TÂN THỚI NHÌ-XUÂN THỚI THƯỢNG-VĨNH LỘC),NGÃ 4 HỒNG CHÂU - TỈNH LỘ 14,520.000,260.000,208.000,166.000,-,Đất TM-DV,113
Huyện Hóc Môn,DƯƠNG CÔNG KHI (ĐƯỜNG LIÊN XÃ TÂN HIỆP - TÂN THỚI NHÌ-XUÂN THỚI THƯỢNG-VĨNH LỘC),TỈNH LỘ 14 - GIÁP HUYỆN BÌNH CHÁNH,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG SONG HÀNH QUỐC LỘ 22,NGUYỄN ẢNH THỦ - LÝ THƯỜNG KIỆT,1.120.000,560.000,448.000,358.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG SONG HÀNH QUỐC LỘ 22,LÝ THƯỜNG KIỆT - NHÀ MÁY NƯỚC TÂN HIỆP,624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG TÂN HIỆP,LÊ THỊ LƠ (HẠT ĐIỀU HUỲNH MINH) - HƯƠNG LỘ 60 (NGÃ TƯ NGƠI),520.000,260.000,208.000,166.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG TÂN HIỆP 14,ĐƯỜNG LIÊN XÃ THỊ TRẤN TÂN HIỆP - DƯƠNG CÔNG KHI,376.000,188.000,150.000,120.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG TÂN HIỆP 15,LÊ THỊ LƠ - NHÀ MÁY NƯỚC TÂN HIỆP,560.000,280.000,224.000,179.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG TÂN HIỆP 31,ĐƯỜNG TÂN HIỆP 14 - ĐƯỜNG TÂN HIỆP 4,376.000,188.000,150.000,120.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG TÂN HIỆP 4,ĐƯỜNG LIÊN XÃ THỊ TRẤN TÂN HIỆP - DƯƠNG CÔNG KHI (NHÀ MÁY NƯỚC TÂN HIỆP),520.000,260.000,208.000,166.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG TÂN HIỆP 7,ĐƯỜNG TÂN HIỆP 4 - LÊ THỊ LƠ,488.000,244.000,195.000,156.000,-,Đất TM-DV,113
Huyện Hóc Môn,ĐƯỜNG TRẦN KHẮC CHÂN NỐI DÀI,RẠCH HÓC MỒN - TRẦN THỊ BỐC,936.000,468.000,374.000,300.000,-,Đất TM-DV,113
Huyện Hóc Môn,HƯƠNG LỘ 60 (LÊ LỢI),LÝ THƯỜNG KIỆT - DƯƠNG CÔNG KHI,1.248.000,624.000,499.000,399.000,-,Đất TM-DV,113
Huyện Hóc Môn,LÊ LAI,TRỌN ĐƯỜNG -,4.984.000,2.492.000,1.994.000,1.595.000,-,Đất TM-DV,113
Huyện Hóc Môn,LÊ THỊ HÀ,TRỌN ĐƯỜNG -,1.248.000,624.000,499.000,399.000,-,Đất TM-DV,113
Huyện Hóc Môn,LÊ VĂN KHƯƠNG,CẦU DỪA - ĐẶNG THÚC VỊNH,1.456.000,728.000,582.000,466.000,-,Đất TM-DV,113
Huyện Hóc Môn,BÙI THỊ LÙNG,TRẦN KHẮC CHÂN NỐI DÀI - TRỊNH THỊ MIẾNG,624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN THỊ SÁU,TRẦN THỊ BỐC - NGUYỄN THỊ NGÂU,560.000,280.000,224.000,179.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN THỊ NGÂU,ĐẶNG THÚC VỊNH - ĐỖ VĂN DẬY,488.000,244.000,195.000,156.000,-,Đất TM-DV,113
Huyện Hóc Môn,LÝ THƯỜNG KIỆT,TRỌN ĐƯỜNG -,3.112.000,1.556.000,1.245.000,996.000,-,Đất TM-DV,113
Huyện Hóc Môn,NAM LÂN 4 (BÀ ĐIỂM),BÀ ĐIỂM 12 - NAM LÂN 5,624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,NAM LÂN 5,QUỐC LỘ 1 - THÁI THỊ GIỮ,624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN ẢNH THỦ,PHAN VĂN HỚN - QUỐC LỘ 22 (NGÃ 4 TRUNG CHÁNH),3.112.000,1.556.000,1.245.000,996.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN ẢNH THỦ,QUỐC LỘ 22 (NGÃ 4 TRUNG CHÁNH) - TÔ KÝ,5.008.000,2.504.000,2.003.000,1.603.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN ẢNH THỦ,TÔ KÝ - PHƯỜNG HIỆP THÀNH - Q12,2.808.000,1.404.000,1.123.000,899.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN THỊ SÓC,NGUYỄN ẢNH THỦ - NGÃ 3 QUỐC LỘ 22,2.496.000,1.248.000,998.000,799.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN THỊ THỬ,NGUYỄN VĂN BỨA (TỈNH LỘ 9) - PHAN VĂN HỚN (TỈNH LỘ 14),832.000,416.000,333.000,266.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN VĂN BỨA,NGÃ 4 HÓC MÔN - PHAN VĂN HỚN (TỈNH LỘ 14),1.456.000,728.000,582.000,466.000,-,Đất TM-DV,113
Huyện Hóc Môn,NGUYỄN VĂN BỨA,PHAN VĂN HỚN - GIÁP TỈNH LONG AN,1.040.000,520.000,416.000,333.000,-,Đất TM-DV,113
Huyện Hóc Môn,VÕ THỊ ĐẦY,CẦU BÀ MỄN - ĐƯỜNG NHỊ BÌNH 8,312.000,156.000,125.000,100.000,-,Đất TM-DV,113
Huyện Hóc Môn,NHỊ BÌNH 3 (NHỊ BÌNH),Đ BÙI CÔNG TRỪNG - CẦU BÀ MỄN,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,NHỊ BÌNH 8 (NHỊ BÌNH),Đ BÙI CÔNG TRỪNG (NGÃ 3 CÂY KHẾ) - GIÁP ĐƯỜNG NHỊ BÌNH 2A,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,NHỊ BÌNH 9 (NHỊ BÌNH),Đ BÙI CÔNG TRỪNG (BÊN HÔNG ỦY BAN XÃ) - SÔNG SÀI GÒN,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,NHỊ BÌNH 9A (NHỊ BÌNH),NHỊ BÌNH 9 - NHỊ BÌNH 8,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,PHẠM VĂN SÁNG,TỈNH LỘ 14 XUÂN THỚI THƯỢNG - RANH HUYỆN BÌNH CHÁNH,624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,PHAN VĂN ĐỐI,PHAN VĂN HỚN - CẦU SA (GIÁP HUYỆN BÌNH CHÁNH),1.456.000,728.000,582.000,466.000,-,Đất TM-DV,113
Huyện Hóc Môn,PHAN VĂN HỚN,QUỐC LỘ 1A - TRẦN VĂN MƯỜI,1.968.000,984.000,787.000,630.000,-,Đất TM-DV,113
Huyện Hóc Môn,PHAN VĂN HỚN,TRẦN VĂN MƯỜI - NGUYỄN VĂN BỨA,1.352.000,676.000,541.000,433.000,-,Đất TM-DV,113
Huyện Hóc Môn,QUANG TRUNG,LÝ THƯỜNG KIỆT - NGÃ 3 CHÙA (TỈNH LỘ 15),5.192.000,2.596.000,2.077.000,1.661.000,-,Đất TM-DV,113
Huyện Hóc Môn,QUỐC LỘ 1A,CẦU VƯỢT AN SƯƠNG - CẦU BÌNH PHÚ TÂY,2.696.000,1.348.000,1.078.000,863.000,-,Đất TM-DV,113
Huyện Hóc Môn,QUỐC LỘ 22 (QUỐC LỘ 1),CẦU VƯỢT AN SƯƠNG - NGÃ 4 TRUNG CHÁNH,3.200.000,1.600.000,1.280.000,1.024.000,-,Đất TM-DV,113
Huyện Hóc Môn,QUỐC LỘ 22 (QUỐC LỘ 1),NGÃ 4 TRUNG CHÁNH - NGÃ 4 HỒNG CHÂU,2.200.000,1.100.000,880.000,704.000,-,Đất TM-DV,113
Huyện Hóc Môn,QUỐC LỘ 22 (QUỐC LỘ 1),NGÃ 4 HỒNG CHÂU - CẦU AN HẠ (GIÁP HUYỆN CỦ CHI),1.456.000,728.000,582.000,466.000,-,Đất TM-DV,113
Huyện Hóc Môn,HUỲNH THỊ MÀI,DƯƠNG CÔNG KHI - DƯƠNG CÔNG KHI,520.000,260.000,208.000,166.000,-,Đất TM-DV,113
Huyện Hóc Môn,TÂN HIỆP 14-32 (TÂN HIỆP),ĐƯỜNG TÂN HIỆP 14 ĐƯỜNG TÂN HIỆP 4 - ĐƯỜNG TÂN HIỆP 32 ĐƯỜNG TÂN HIỆP 4 NỐI DÀI,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,TÂN HIỆP 6,DƯƠNG CÔNG KHI - HƯƠNG LỘ 60,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,TÂN HIỆP 8 (TÂN HIỆP),Đ RỖNG BANG (CHÙA CÔ XI) - HƯƠNG LỘ 65,416.000,208.000,166.000,133.000,-,Đất TM-DV,113
Huyện Hóc Môn,THỚI TAM THÔN 13 (Thới Tam Thôn ),TRỊNH THỊ MIẾNG - PHẠM THỊ GIÂY,624.000,312.000,250.000,200.000,-,Đất TM-DV,113
Huyện Hóc Môn,LÊ THỊ LƠ,NGÃ 3 CÂY DONG - ĐƯỜNG TÂN HIỆP 6,520.000,260.000,208.000,166.000,-,Đất TM-DV,113
Huyện Hóc Môn,TÔ KÝ,NGUYỄN ẢNH THỦ - NGÃ 3 CHÙA (TỈNH LỘ 15),2.640.000,1.320.000,1.056.000,845.000,-,Đất TM-DV,113
Huyện Hóc Môn,TRẦN BÌNH TRỌNG,TRỌN ĐƯỜNG -,4.984.000,2.492.000,1.994.000,1.595.000,-,Đất TM-DV,113
Huyện Hóc Môn,TRẦN KHẮC CHÂN,TRỌN ĐƯỜNG -,3.104.000,1.552.000,1.242.000,993.000,-,Đất TM-DV,113
Huyện Hóc Môn,TRẦN VĂN MƯỜI,NGÃ 4 GIẾNG NƯỚC (QUỐC LỘ 22) - PHAN VĂN HỚN,1.248.000,624.000,499.000,399.000,-,Đất TM-DV,113
Huyện Hóc Môn,TRỊNH THỊ MIẾNG (ĐƯỜNG TRUNG CHÁNH-TÂN HIỆP),BÙI VĂN NGỮ (NGÃ 3 BẦU) - NGUYỄN THỊ NGÂU,728.000,364.000,291.000,233.000,-,Đất TM-DV,113
Huyện Hóc Môn,TRUNG ĐÔNG 11 (THỚI TAM THÔN),TRỊNH THỊ MIẾNG - KÊNH T2,336.000,168.000,134.000,108.000,-,Đất TM-DV,113
Huyện Hóc Môn,TRUNG ĐÔNG 12 (THỚI TAM THÔN),TRỊNH THỊ MIẾNG - KÊNH T1,336.000,168.000,134.000,108.000,-,Đất TM-DV,113
Huyện Nhà Bè,NGUYỄN VĂN RÀNG,TRỌN ĐƯỜNG -,1.740.000,870.000,696.000,557.000,-,Đất ở,115
Huyện Nhà Bè,DƯƠNG CÁT LỢI,HUỲNH TẤN PHÁT - KHO DẦU A,4.500.000,2.250.000,1.800.000,1.440.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG LIÊN ẤP 2-3,TRỌN ĐƯỜNG -,1.440.000,720.000,576.000,461.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG LIÊN ẤP 3-4,TRỌN ĐƯỜNG -,1.440.000,720.000,576.000,461.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU CÁN BỘ CÔNG NHÂN VIÊN HUYỆN TẠI XÃ LONG THỚI,TRỌN ĐƯỜNG -,2.100.000,1.050.000,840.000,672.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ RẠCH NÒ,TRỌN ĐƯỜNG -,3.600.000,1.800.000,1.440.000,1.152.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ THÁI SƠN,TRỌN ĐƯỜNG -,3.600.000,1.800.000,1.440.000,1.152.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ THANH NHỰT,TRỌN ĐƯỜNG -,2.550.000,1.275.000,1.020.000,816.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN,TRỌN ĐƯỜNG -,5.200.000,2.600.000,2.080.000,1.664.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU TÁI ĐỊNH CƯ KHU CÔNG NGHIỆP HIỆP PHƯỚC,TRỌN ĐƯỜNG -,2.400.000,1.200.000,960.000,768.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU TÁI ĐỊNH CƯ KHU VỰC CẦU BÀ SÁU,TRỌN ĐƯỜNG -,2.400.000,1.200.000,960.000,768.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU TÁI ĐỊNH CƯ PHƯỚC KIẾN GIAI ĐOẠN I,TRỌN ĐƯỜNG -,4.400.000,2.200.000,1.760.000,1.408.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN THỊ HƯƠNG,TRỌN ĐƯỜNG -,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG VÀO KHO XĂNG DẦU LÂM TÀI CHÍNH,TRỌN ĐƯỜNG -,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG VÀO KHO XĂNG DẦU PETECHIM,TRỌN ĐƯỜNG -,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ VITACO,TRỌN ĐƯỜNG -,2.400.000,1.200.000,960.000,768.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ TRUNG TÂM SINH HOẠT THANH THIẾU NIÊN,TRỌN ĐƯỜNG -,4.350.000,2.175.000,1.740.000,1.392.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG VÀO TRƯỜNG THCS LÊ LỢI,TRỌN ĐƯỜNG -,2.640.000,1.320.000,1.056.000,845.000,-,Đất ở,115
Huyện Nhà Bè,HUỲNH TẤN PHÁT,CẦU PHÚ XUÂN - ĐÀO TÔNG NGUYÊN,6.000.000,3.000.000,2.400.000,1.920.000,-,Đất ở,115
Huyện Nhà Bè,HUỲNH TẤN PHÁT,ĐÀO TÔNG NGUYÊN - MŨI NHÀ BÈ,4.800.000,2.400.000,1.920.000,1.536.000,-,Đất ở,115
Huyện Nhà Bè,LÊ VĂN LƯƠNG,CẦU RẠCH ĐĨA - CẦU LONG KIỂN,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,LÊ VĂN LƯƠNG,CẦU LONG KIỂN - CẦU RẠCH TÔM,3.300.000,1.650.000,1.320.000,1.056.000,-,Đất ở,115
Huyện Nhà Bè,LÊ VĂN LƯƠNG,CẦU RẠCH TÔM - CẦU RẠCH DƠI,2.400.000,1.200.000,960.000,768.000,-,Đất ở,115
Huyện Nhà Bè,NGÔ QUANG THẮM,NGUYỄN VĂN TẠO - LÊ VĂN LƯƠNG,2.040.000,1.020.000,816.000,653.000,-,Đất ở,115
Huyện Nhà Bè,NGÃ BA ĐÌNH,TRỌN ĐƯỜNG -,1.740.000,870.000,696.000,557.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN BÌNH,HUỲNH TẤN PHÁT - CẦU MƯƠNG CHUỐI,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN BÌNH,CẦU MƯƠNG CHUỐI - LÊ VĂN LƯƠNG,3.300.000,1.650.000,1.320.000,1.056.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN BÌNH,LÊ VĂN LƯƠNG - ĐÀO SƯ TÍCH,2.400.000,1.200.000,960.000,768.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN HỮU THỌ,CẦU RẠCH ĐĨA 2 - CẦU BÀ CHIÊM,8.000.000,4.000.000,3.200.000,2.560.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN HỮU THỌ,CẦU BÀ CHIÊM - ĐƯỜNG SỐ 1 KHU CÔNG NGHIỆP HIỆP PHƯỚC,3.900.000,1.950.000,1.560.000,1.248.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN VĂN TẠO,NGUYỄN BÌNH - CẦU HIỆP PHƯỚC,3.150.000,1.575.000,1.260.000,1.008.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN VĂN TẠO,CẦU HIỆP PHƯỚC - SÔNG KINH LỘ,2.040.000,1.020.000,816.000,653.000,-,Đất ở,115
Huyện Nhà Bè,NGUYỄN VĂN TẠO,SÔNG KINH LỘ - RANH TỈNH LONG AN,1.110.000,555.000,444.000,355.000,-,Đất ở,115
Huyện Nhà Bè,PHẠM HỮU LẦU,CẦU PHƯỚC LONG - LÊ VĂN LƯƠNG,3.600.000,1.800.000,1.440.000,1.152.000,-,Đất ở,115
Huyện Nhà Bè,PHAN VĂN BẢY,KHU CÔNG NGHIỆP HIỆP PHƯỚC - CẦU LONG HẬU,2.400.000,1.200.000,960.000,768.000,-,Đất ở,115
Huyện Nhà Bè,PHẠM THỊ KỲ,NGUYỄN BÌNH - NHÀ THIẾU NHI,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,PHẠM THỊ QUY,TRUNG TÂM BỒI DƯỠNG CHÍNH TRỊ - NHÀ THIẾU NHI,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,DƯƠNG THỊ NĂM,NGUYỄN BÌNH - TRUNG TÂM BỒI DƯỠNG CHÍNH TRỊ,4.200.000,2.100.000,1.680.000,1.344.000,-,Đất ở,115
Huyện Nhà Bè,LÊ THỊ KỈNH,LÊ VĂN LƯƠNG - NGUYỄN HỮU THỌ,3.400.000,1.700.000,1.360.000,1.088.000,-,Đất ở,115
Huyện Nhà Bè,TRẦN THỊ LIỀN,LÊ VĂN LƯƠNG - NGÃ RẼ NHÀ SỐ 1017/56,3.400.000,1.700.000,1.360.000,1.088.000,-,Đất ở,115
Huyện Nhà Bè,TRẦN THỊ TAO,LÊ VĂN LƯƠNG - RẠCH MỎ NEO,3.400.000,1.700.000,1.360.000,1.088.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ HỒNG LĨNH,TRỌN ĐƯỜNG -,3.600.000,1.800.000,1.440.000,1.152.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ MINH LONG,TRỌN ĐƯỜNG -,3.600.000,1.800.000,1.440.000,1.152.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG NỘI BỘ KHU DÂN CƯ GIA VIỆT,TRỌN ĐƯỜNG -,3.600.000,1.800.000,1.440.000,1.152.000,-,Đất ở,115
Huyện Nhà Bè,ĐƯỜNG VÀO DỰ ÁN KHU DÂN CƯ PHÚ XUÂN,TRỌN ĐƯỜNG -,4.350.000,2.175.000,1.740.000,1.392.000,-,Đất ở,115
